"store","websites","attribute_set","type","sku","category_ids","has_options","name","meta_title","meta_description","url_key","url_path","options_container","image_label","small_image_label","thumbnail_label","image","small_image","thumbnail","gift_message_available","custom_design","page_layout","manf_pn","gtin","price","weight","description","short_description","meta_keyword","custom_layout_update","height","width","length","dangerous_goods_options","status","visibility","tax_class_id","enable_googlecheckout","manufacturer","condition_of_item","prod_type","special_packaging","free_shipping","dangerous_goods","in_stock","shipping_charge","package_qty","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","google_category","special_price","special_from_date","special_to_date","thickness","needle_gauge","needle_length","drillbit_finish"
"admin","base","drillbit_options","simple","503-233","25,26","0","Mini Micro Drill Bit #33 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-33-hss-6pcs","mini-micro-drill-bit-33-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-233","","5.9400","0.0600","<div>Size: #33 (.113&quot; , 2.87mm)</div>
<div>Bit Length: Approx 2.6&quot; (66mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #33 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-232","25,26","0","Mini Micro Drill Bit #32 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-32-hss-6pcs","mini-micro-drill-bit-32-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-232","","5.9400","0.0600","<div>Size: #32 (.116&quot; , 2.94mm)</div>
<div>Bit Length: Approx 2.75&quot; (70mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","0","0","0","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #32 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-231","25,26","0","Mini Micro Drill Bit #31 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-31-hss-6pcs","mini-micro-drill-bit-31-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-231","","5.9400","0.0600","<div>Size: #31 (.120&quot; , 3.05mm)</div>
<div>Bit Length: Approx 2 3/4&quot; (70mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #31 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-230","25,26","0","Mini Micro Drill Bit #30 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-30-hss-6pcs","mini-micro-drill-bit-30-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-230","","5.9400","0.0600","<div>Size: #30 (.1285&quot; , 3.26mm)</div>
<div>Bit Length: Approx 2 3/4&quot; (70mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #30 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-229","25,26","0","Mini Micro Drill Bit #29 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-29-hss-6pcs","mini-micro-drill-bit-29-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-229","","5.9400","0.0600","<div>Size: #29 (.1360&quot; , 3.45mm)</div>
<div>Bit Length: Approx 2.8&quot; (71mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #29 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-228","25,26","0","Mini Micro Drill Bit #28 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-28-hss-6pcs","mini-micro-drill-bit-28-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-228","","5.9400","0.0600","<div>Size: #28 (.1405&quot; , 3.57mm)</div>
<div>Bit Length: Approx 2.8&quot; (71mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #28 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-227","25,26","0","Mini Micro Drill Bit #27 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-27-hss-6pcs","mini-micro-drill-bit-27-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-227","","5.9400","0.0600","<div>Size: #27 (.144&quot; , 3.66mm)</div>
<div>Bit Length: Approx 3&quot; (75mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #27 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-226","25,26","0","Mini Micro Drill Bit #26 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-26-hss-6pcs","mini-micro-drill-bit-26-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-226","","5.9400","0.0600","<div>Size: #26 (.1470&quot; , 3.73mm)</div>
<div>Bit Length: Approx 3&quot; (75mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" alt=""Made In USA"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #26 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-225","25,26","0","Mini Micro Drill Bit #25 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-25-hss-6pcs","mini-micro-drill-bit-25-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-225","","5.9400","0.0600","<div>Size: #25 (.1495&quot; , 3.80mm)</div>
<div>Bit Length: Approx 3&quot; (75mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #25 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-224","25,26","0","Mini Micro Drill Bit #24 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-24-hss-6pcs","mini-micro-drill-bit-24-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-224","","5.9400","0.0600","<div>Size: #24 (.1520&quot; , 3.86mm)</div>
<div>Bit Length: Approx 3.125&quot; (79mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #24 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
"admin","base","drillbit_options","simple","503-223","25,26","0","Mini Micro Drill Bit #23 HSS Pack of 6 USA MADE","Mini Micro Drill Bit Wire Twist Drill","Mini or Micro Drill Bit Pack of 6, Made in the USA","mini-micro-drill-bit-23-hss-6pcs","mini-micro-drill-bit-23-hss-6pcs.html","Block after Info Column","Drill Bit","Drill Bit","Drill Bit","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","/5/0/503-xxx_5_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg","Use config",""," , No layout updates","503-223","","5.9400","0.0600","<div>Size: #23 (.1540&quot; , 3.91mm)</div>
<div>Bit Length: Approx 3.125&quot; (79mm)</div>
<div>Pack of 6</div>
<p><img height=""70"" alt=""Made In USA"" src=""http://www.cmlsupply.com/img/made_in_usa.jpg"" /></p>
<p>6pc. high speed steel drill bit set in a labeled reclosable package. Choose these when you need more than one of the same size, or need to replace a broken bit in your set.</p>
<p>Premium Quality. Standard High Speed Steel. Jobber (standard) length. Great for metalworking, woodworking, hobbies, crafts, beads, jewelry, etc.</p>","<p>6pc. high speed steel drill bit set. Premium grade, Made in the USA.</p>","Micro drill bit
mini drill bit
hobby drill
dremel tool
twist drills
wire drills
number drills
high speed steel","","","","","","Enabled","Catalog, Search","Taxable Goods","Yes","CML Supply","New","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","In Stock","US:::Calculated a","Each","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","Mini Micro Drill Bit #23 HSS Pack of 6 USA MADE","0","simple","","","Hardware > Tool Accessories > Drill Accessories > Drill Bits","","","","","","","Plain Bright"
